qsoName,ra,dec,Z,Y,J,H,K,errZ,errY,errJ,errH,errK
                 CFHQSJ1641+3755,   250.3405347,    37.9222629,    22.6930580,  -999.9999900,    21.1404780, -9.999995E008,    20.8350960	   0.8804060,  -999.9999900,     0.2145160, -9.999995E008,     0.3044600
                 CFHQSJ2242+0334,   340.6564500,     3.5726666,  -999.9999900,    22.5994190,    21.7212900,    22.4464230,    24.0128040	-999.9999900,     0.7287690,     0.4474590,     0.9169930,     5.2608680
                 FIRSTJ1427+3312,   216.9107900,    33.2116660,  -999.9999900,    21.1300410,    20.7129440,  -999.9999900,    19.9348350	-999.9999900,     0.0323690,     0.2489750,  -999.9999900,     0.0166990
                 NDWFSJ1425+3254,   216.3180505,    32.9026503,  -999.9999900,    20.3532050,    20.1854570,  -999.9999900,    20.1544530	-999.9999900,     0.0191710,     0.1434230,  -999.9999900,     0.0215680
                 SDSSJ0221-0342B,    35.3025416,    -3.7145000,  -999.9999900,  -999.9999900,    19.4563960,  -999.9999900,    19.1022450	-999.9999900,  -999.9999900,     0.0049020,  -999.9999900,     0.0045420
                SDWISEJ0008+3616,     2.2142917,    36.2704138,  -999.9999900,  -999.9999900,    19.3310990,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0632650,  -999.9999900,  -999.9999900
                SDWISEJ0025-0145,     6.3618333,    -1.7590306,  -999.9999900,  -999.9999900,  -999.9999900,    17.7449320,  -999.9999900	-999.9999900,  -999.9999900,  -999.9999900,     0.0039980,  -999.9999900
                SDWISEJ0031+0710,     7.8577500,     7.1769222,  -999.9999900,    20.0273840,    20.1965710,    19.4855080,    19.6098770	-999.9999900,     0.0823960,     0.1460730,     0.1059330,     0.1233970
                SDWISEJ0115-0253,    18.9427916,    -2.8867333,    19.8818200,    19.9065250,    19.6213070,    19.5280250,    19.5025310	   0.0757650,     0.0850580,     0.0746330,     0.0866880,     0.0864320
                SDWISEJ0131-0321,    22.8639166,    -3.3500527,  -999.9999900,  -999.9999900,    17.8452010,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0350720,  -999.9999900,  -999.9999900
                SDWISEJ0155+0415,    28.8886666,     4.2518725,  -999.9999900,    19.6336020,    19.2100330,    19.0072080,    18.9111210	-999.9999900,     0.0583920,     0.0523750,     0.0470940,     0.0528130
                SDWISEJ0216+2304,    34.1006666,    23.0692972,  -999.9999900,  -999.9999900,    19.3316170,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0672400,  -999.9999900,  -999.9999900
                SDWISEJ0241+0435,    40.4705000,     4.5981833,  -999.9999900,    19.8534700,    19.5241740,    19.0184960,    19.1608370	-999.9999900,     0.0743570,     0.0746100,     0.0782720,     0.0825160
                SDWISEJ0306+1853,    46.6771250,    18.8877361,    17.4403460,  -999.9999900,    17.1054120,  -999.9999900,  -999.9999900	   0.0054080,  -999.9999900,     0.0054520,  -999.9999900,  -999.9999900
                SDWISEJ0747+1153,   116.9549166,    11.8979055,  -999.9999900,  -999.9999900,    18.1123710,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0141950,  -999.9999900,  -999.9999900
                SDWISEJ0812+0440,   123.2034166,     4.6823722,  -999.9999900,  -999.9999900,    19.6387840,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0676970,  -999.9999900,  -999.9999900
                SDWISEJ1332+2208,   203.2393749,    22.1433083,  -999.9999900,  -999.9999900,    19.0412480,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0500420,  -999.9999900,  -999.9999900
                SDWISEJ1601-1828,   240.2964999,   -18.4764111,  -999.9999900,  -999.9999900,  -999.9999900,    18.7220900,    18.5998100	-999.9999900,  -999.9999900,  -999.9999900,     0.0521080,     0.0244900
                SDWISEJ1623+4705,   245.8136666,    47.0999722,  -999.9999900,  -999.9999900,    18.7378540,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0392560,  -999.9999900,  -999.9999900
                SDWISEJ1656+4541,   254.1477499,    45.6870972,  -999.9999900,  -999.9999900,    19.0213780,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0390000,  -999.9999900,  -999.9999900
                SDWISEJ1659+3239,   254.9626250,    32.6579527,  -999.9999900,  -999.9999900,    19.6053810,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0803610,  -999.9999900,  -999.9999900
                SDWISEJ1752+5036,   268.1837500,    50.6091805,  -999.9999900,  -999.9999900,    18.5378820,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0095140,  -999.9999900,  -999.9999900
                SDWISEJ2201+0302,   330.2776249,     3.0354750,  -999.9999900,    19.2113130,    18.9796090,    18.6743130,    18.6644730	-999.9999900,     0.0060970,     0.0066560,     0.0302350,     0.0387810
                SDWISEJ2202+1509,   330.6115416,    15.1645500,  -999.9999900,  -999.9999900,    18.5605470,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0312140,  -999.9999900,  -999.9999900
                SDWISEJ2225+0330,   336.3099166,     3.5034722,  -999.9999900,    19.4886380,    19.2799640,    19.2457980,    19.1025090	-999.9999900,     0.0357430,     0.0387740,     0.0732430,     0.0526420
                SDWISEJ2329+3003,   352.4137500,    30.0641055,  -999.9999900,  -999.9999900,    18.9835570,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0371740,  -999.9999900,  -999.9999900
                SDWISEJ2344+1653,   356.1395833,    16.8879111,  -999.9999900,  -999.9999900,    18.5305020,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0270240,  -999.9999900,  -999.9999900
               ELAIS1091000446.0,   240.9544583,    55.1756389,  -999.9999900,  -999.9999900, -9.999995E008,  -999.9999900,    24.3369050	-999.9999900,  -999.9999900, -9.999995E008,  -999.9999900,     0.5750320
               SHELLQsJ0834+0211,   128.5036667,     2.1963611,  -999.9999900,    22.2788120,    23.4412270, -9.999995E008, -9.999995E008	-999.9999900,     0.4827020,     1.4950620, -9.999995E008, -9.999995E008
               SHELLQsJ0844-0052,   131.1316666,    -0.8818333,  -999.9999900,    28.9112820,    25.4377200, -9.999995E008, -9.999995E008	-999.9999900,   353.1015300,    12.5544560, -9.999995E008, -9.999995E008
               SHELLQsJ0844-0132,   131.0358750,    -1.5379167,  -999.9999900, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008	-999.9999900, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008
               SHELLQsJ0853+0139,   133.4535000,     1.6530556,  -999.9999900,    23.4428000,    22.8194710,    21.8945100, -9.999995E008	-999.9999900,     1.1704540,     0.7292210,     0.7985630, -9.999995E008
               SHELLQsJ0857+0056,   134.4105416,     0.9368611,  -999.9999900,    24.1038440,    23.5459180, -9.999995E008,    23.5493600	-999.9999900,     1.7770510,     0.8942080, -9.999995E008,     2.1238920
               SHELLQsJ0858+0000,   134.5562917,     0.0158611,  -999.9999900,    22.0501020,    21.4340670,    21.9327200,    21.6678520	-999.9999900,     0.4111290,     0.2134070,     0.6268250,     0.7630370
               SHELLQsJ0902+0155,   135.7286250,     1.9196944,  -999.9999900,    22.4424210,    22.6014480,    23.4273820,    21.5866800	-999.9999900,     0.7009470,     0.3782620,     0.3604310,     0.6300110
               SHELLQsJ0903+0211,   135.8111666,     2.1911944,  -999.9999900,    23.0209300, -9.999995E008, -9.999995E008, -9.999995E008	-999.9999900,     1.2097130, -9.999995E008, -9.999995E008, -9.999995E008
               SHELLQsJ0905+0300,   136.4360416,     3.0163333,  -999.9999900, -9.999995E008, -9.999995E008,    25.1547130,    22.8716220	-999.9999900, -9.999995E008, -9.999995E008,     4.6051240,     1.7662210
               SHELLQsJ0909+0440,   137.3395833,     4.6785833,  -999.9999900,    21.6118350,    22.1741400,    22.9539700,    21.8576090	-999.9999900,     0.2285390,     0.5599650,     1.8900180,     0.7843660
               SHELLQsJ0911+0152,   137.8094583,     1.8720556,  -999.9999900, -9.999995E008,    25.2321470, -9.999995E008,    21.3234230	-999.9999900, -9.999995E008,     8.4813260, -9.999995E008,     0.4460540
               SHELLQsJ0918+0139,   139.6382083,     1.6564722,  -999.9999900,    22.6304910, -9.999995E008,    25.8581830,    21.9834120	-999.9999900,     0.6436820, -9.999995E008,    19.3974460,     0.7719660
               SHELLQsJ0921+0007,   140.3356667,     0.1230278,  -999.9999900,    21.0155030,    21.1129880,    20.8700490,    20.3809620	-999.9999900,     0.1897610,     0.2104640,     0.2949160,     0.2210050
               SHELLQsJ0923+0402,   140.9463333,     4.0484444,  -999.9999900,    20.9511000,    20.2254090,    19.9534570,    19.5181000	-999.9999900,     0.1415850,     0.1026800,     0.1479970,     0.0923970
               SHELLQsJ0957+0053,   149.4182917,     0.8926667,  -999.9999900, -9.999995E008,    22.8967460, -9.999995E008, -9.999995E008	-999.9999900, -9.999995E008,     0.5922200, -9.999995E008, -9.999995E008
               SHELLQsJ1004+0239,   151.0056667,     2.6585278,  -999.9999900,    22.0381980,    22.5414070,    22.4440820,    21.8991570	-999.9999900,     0.4647240,     0.0740600,     0.1095100,     0.0765270
               SHELLQsJ1146+0124,   176.7017500,     1.4055833,  -999.9999900,    22.6526010,    22.6798840,    23.8120780,    22.5111750	-999.9999900,     0.8702560,     0.3081920,     1.7174170,     0.3150580
               SHELLQsJ1146-0005,   176.7453750,    -0.0938056,  -999.9999900, -9.999995E008,    21.8584500, -9.999995E008,    21.5545500	-999.9999900, -9.999995E008,     0.6059110, -9.999995E008,     0.5280920
               SHELLQsJ1146-0154,   176.6360833,    -1.9106389,  -999.9999900,  -999.9999900, -9.999995E008,    23.2887740, -9.999995E008	-999.9999900,  -999.9999900, -9.999995E008,     2.4124270, -9.999995E008
               SHELLQsJ1208-0200,   182.2467917,    -2.0096667,  -999.9999900,    22.0766890,    21.4905010,    22.8867990,    21.7964880	-999.9999900,     0.3152350,     0.3908750,     1.1082930,     0.5643720
               SHELLQsJ1209-0006,   182.3499583,    -0.1129167,  -999.9999900,    23.4536570,    22.1601500,    22.9421060,    21.5165230	-999.9999900,     2.0522420,     0.5143290,     1.9749890,     0.6847920
               SHELLQsJ1219+0050,   184.7722500,     0.8437500,  -999.9999900,    25.2368100,    21.2066440,    21.7178920,    20.5742860	-999.9999900,    11.2885160,     0.2436020,     0.5584500,     0.2664810
               SHELLQsJ1400-0011,   210.1199583,    -0.1976389,  -999.9999900,    23.0414580,    22.4174540,    23.3612020,    23.9034120	-999.9999900,     0.7778460,     0.4271020,     1.9290690,     3.2898670
               SHELLQsJ1400-0125,   210.1249583,    -1.4225000,  -999.9999900,    22.7490020,    21.5700040,    21.8538780,    21.2444650	-999.9999900,     0.8781440,     0.2767010,     0.4708200,     0.3556230
               SHELLQsJ1406-0116,   211.6213333,    -1.2697778,  -999.9999900,    22.6503980,    21.7889210,    22.1792500,    21.7284740	-999.9999900,     0.9242950,     0.4000560,     0.9113610,     0.6740740
               SHELLQsJ1414+0130,   213.6647500,     1.5101389,  -999.9999900, -9.999995E008,    22.0080100,    22.4524100,    22.8432880	-999.9999900, -9.999995E008,     0.6060040,     1.4352860,     2.2288820
               SHELLQsJ1416+0015,   214.0529583,     0.2628333,  -999.9999900,    23.1745530, -9.999995E008, -9.999995E008, -9.999995E008	-999.9999900,     0.6652520, -9.999995E008, -9.999995E008, -9.999995E008
               SHELLQsJ1416+0147,   214.2208750,     1.7839444,  -999.9999900,    22.5886020, -9.999995E008,    23.0720710,    21.6869470	-999.9999900,     0.9377220, -9.999995E008,     2.2918440,     0.7014610
               SHELLQsJ1417+0117,   214.3694583,     1.2867778,  -999.9999900, -9.999995E008, -9.999995E008,    24.2885530,    23.0589100	-999.9999900, -9.999995E008, -9.999995E008,     5.5716880,     2.2049390
               SHELLQsJ1422+0011,   215.5009583,     0.1841667,  -999.9999900, -9.999995E008,    26.2492350, -9.999995E008, -9.999995E008	-999.9999900, -9.999995E008,    18.8990210, -9.999995E008, -9.999995E008
               SHELLQsJ1423-0018,   215.8821250,    -0.3025278,  -999.9999900,    22.5245780,    23.5582710, -9.999995E008,    22.4129580	-999.9999900,     0.5453600,     1.6025830, -9.999995E008,     0.7682370
               SHELLQsJ1425-0015,   216.3238333,    -0.2613611,  -999.9999900,    23.0470890,    21.4589300,    22.9770830,    21.5507620	-999.9999900,     1.3254860,     0.4472860,     1.4984240,     0.4571110
               SHELLQsJ1429-0002,   217.2925833,    -0.0353889,  -999.9999900, -9.999995E008, -9.999995E008,    24.0932200,    21.7007180	-999.9999900, -9.999995E008, -9.999995E008,     4.2299950,     0.5797440
               SHELLQsJ1429-0104,   217.2628333,    -1.0787222,  -999.9999900,    22.6873400,    23.3922500,    27.6178400, -9.999995E008	-999.9999900,     0.8269440,     1.7870580,   102.4495300, -9.999995E008
               SHELLQsJ1545+4232,   236.2734167,    42.5365556,  -999.9999900,  -999.9999900,    22.6594540,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.8345880,  -999.9999900,  -999.9999900
               SHELLQsJ1550+4318,   237.5038750,    43.3007778,  -999.9999900,  -999.9999900,    24.6543940,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     7.9319420,  -999.9999900,  -999.9999900
               SHELLQsJ2201+0155,   330.3836250,     1.9247222,  -999.9999900,    24.9864270,    25.3075730,    24.0502550, -9.999995E008	-999.9999900,     1.0682970,     1.0303110,     8.4819970, -9.999995E008
               SHELLQsJ2210+0304,   332.6135000,     3.0745833,  -999.9999900,    23.2907830,    22.2991980,    22.0588150,    22.9603390	-999.9999900,     0.1846750,     0.0757680,     0.9064540,     2.0832420
               SHELLQsJ2223+0326,   335.7896250,     3.4389722,  -999.9999900,    21.5601220,    20.8838040,    21.0957010,    23.8602370	-999.9999900,     0.3207940,     0.2283680,     0.5488280,     5.7851320
               SHELLQsJ2228+0152,   337.1987917,     1.8779167,  -999.9999900,    23.1644380,    22.4186800,    21.7641000,    22.3198090	-999.9999900,     1.1103750,     0.7968460,     0.7604800,     1.3300140
               SHELLQsJ2231-0035,   337.9537083,    -0.5965278,  -999.9999900,  -999.9999900,    23.4975170,  -999.9999900,    26.1498260	-999.9999900,  -999.9999900,     0.4154620,  -999.9999900,    17.0030060
               SHELLQsJ2239+0207,   339.9477917,     2.1298611,  -999.9999900,    21.7573090,    21.8371000,    21.5844550,    21.0302750	-999.9999900,     0.3882790,     0.5810700,     0.4717620,     0.3661400
               SHELLQsJ2252+0225,   343.0226667,     2.4255278,  -999.9999900,    22.3977780, -9.999995E008,    24.2217960, -9.999995E008	-999.9999900,     0.7659580, -9.999995E008,     6.5506530, -9.999995E008
               SHELLQsJ2255+0251,   343.9085000,     2.8573889,  -999.9999900,    27.3533700, -9.999995E008,    21.4736160, -9.999995E008	-999.9999900,    63.6730600, -9.999995E008,     0.4111240, -9.999995E008
               VIMOS2911001793.0,   334.8217500,     1.0469167,  -999.9999900, -9.999995E008,    23.9568520,    21.9323650,    22.1524680	-999.9999900, -9.999995E008,     1.9097930,     0.9374510,     1.1985130
            PSOJ000.3401+26.8358,     0.3401135,    26.8358814,  -999.9999900,  -999.9999900,    19.2845860,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0624580,  -999.9999900,  -999.9999900
            PSOJ002.3786+32.8702,     2.3787018,    32.8702618,  -999.9999900,  -999.9999900,    20.9944780,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.2489300,  -999.9999900,  -999.9999900
            PSOJ004.3936+17.0862,     4.3936135,    17.0863045,  -999.9999900,  -999.9999900,    20.5590950,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.2021080,  -999.9999900,  -999.9999900
            PSOJ006.1240+39.2219,     6.1240417,    39.2219306,  -999.9999900,  -999.9999900,    21.2806360,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.4216610,  -999.9999900,  -999.9999900
            PSOJ007.0273+04.9571,     7.0273329,     4.9571232,  -999.9999900,    20.3343930,    20.2269700,    20.2887780,    20.1892090	-999.9999900,     0.0559140,     0.0737230,     0.1083150,     0.1054990
            PSOJ011.3899+09.0325,    11.3898667,     9.0324889,  -999.9999900,    21.0375940,  -999.9999900,    20.6428130,    20.7605760	-999.9999900,     0.2342630,  -999.9999900,     0.1773090,     0.2512480
            PSOJ036.5078+03.0498,    36.5078068,     3.0498383,  -999.9999900,    19.4453100,    19.3958440,    19.3021530,    19.2842790	-999.9999900,     0.0461950,     0.0782900,     0.0731440,     0.0720520
            PSOJ040.0159+17.5458,    40.0159141,    17.5458092,  -999.9999900,  -999.9999900,    20.9311890,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.2149680,  -999.9999900,  -999.9999900
            PSOJ060.5529+24.8567,    60.5528945,    24.8567857,    20.3171060,    20.2758850,    19.9537640,    20.0798930,    19.5251640	   0.0766570,     0.1065710,     0.0800420,     0.1284110,     0.0461130
            PSOJ071.4507-02.3332,    71.4507500,    -2.3332900,  -999.9999900,  -999.9999900,    18.8315450,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0775660,  -999.9999900,  -999.9999900
            PSOJ108.4429+08.9257,   108.4429416,     8.9257369,  -999.9999900,  -999.9999900,    19.0685940,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0512600,  -999.9999900,  -999.9999900
            PSOJ127.2817+03.0657,   127.2817406,     3.0657009,  -999.9999900,    21.0449700,    20.9688470,    20.1976220,    20.1038000	-999.9999900,     0.1588920,     0.2212060,     0.1574220,     0.1584480
            PSOJ135.3860+16.2518,   135.3860431,    16.2518985,  -999.9999900,  -999.9999900,    20.5982070,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.1956280,  -999.9999900,  -999.9999900
            PSOJ157.9070-02.6599,   157.9070364,    -2.6599073,  -999.9999900,    20.5610050,    20.7790150,    20.1769960,    19.7572980	-999.9999900,     0.1362070,     0.2428630,     0.1680510,     0.1151840
            PSOJ159.2257-02.5438,   159.2257910,    -2.5438734,  -999.9999900,    20.0864350,    19.9678130,    19.7315440,    19.8401990	-999.9999900,     0.0930380,     0.1171300,     0.1153350,     0.1291680
            PSOJ167.4726+56.9521,   167.4726271,    56.9521143,  -999.9999900,  -999.9999900,    20.5941640,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.1915060,  -999.9999900,  -999.9999900
            PSOJ172.1770+26.8866,   172.1770011,    26.8866654,  -999.9999900,  -999.9999900,    20.4037380,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.1197950,  -999.9999900,  -999.9999900
            PSOJ183.1124+05.0926,   183.1124208,     5.0926361,  -999.9999900,    19.8626800,  -999.9999900,    19.5392840,    19.7434790	-999.9999900,     0.0682080,  -999.9999900,     0.0936370,     0.1225150
            PSOJ184.3389+01.5284,   184.3389334,     1.5284636,  -999.9999900,    21.0211000,  -999.9999900,    20.9578270,  -999.9999900	-999.9999900,     0.1190300,  -999.9999900,     0.2829450,  -999.9999900
            PSOJ187.1047-02.5609,   187.1047900,    -2.5609033,    20.5967640,    21.2731270,    20.8323760,    20.6839030,    20.4611430	   0.1226860,     0.1688970,     0.1338810,     0.1351970,     0.1253780
            PSOJ194.1290+25.5476,   194.1290326,    25.5476238,  -999.9999900,    20.4818200,    20.8153000,    20.7410240,    19.9217600	-999.9999900,     0.1368830,     0.2566990,     0.2460470,     0.1323210
            PSOJ197.7198+25.5351,   197.7198013,    25.5351885,  -999.9999900,    20.9820690,    20.5048870,    21.0636220,    20.4549240	-999.9999900,     0.1988920,     0.1599620,     0.3132150,     0.2087960
            PSOJ201.9222+57.5440,   201.9221762,    57.5439928,  -999.9999900,  -999.9999900,    20.5883920,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.2225780,  -999.9999900,  -999.9999900
            PSOJ210.4472+27.8263,   210.4472342,    27.8263983,  -999.9999900,    20.8520260,    20.4540420,    20.5831620,    20.2343960	-999.9999900,     0.1029290,     0.0850650,     0.1340590,     0.1181510
            PSOJ210.7277+40.4008,   210.7277720,    40.4008853,  -999.9999900,  -999.9999900,    21.0191250,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.3039540,  -999.9999900,  -999.9999900
            PSOJ210.8297+09.0474,   210.8297035,     9.0474981,  -999.9999900,    20.2913480,    20.0933100,    19.9312440,    19.8316630	-999.9999900,     0.0948500,     0.0209040,     0.0698830,     0.0811480
            PSOJ213.7329-13.4803,   213.7329225,   -13.4803543,    21.0468500,    21.0423620,    20.4612220,    20.3805900,    20.3543240	   0.0565900,     0.1981900,     0.1367610,     0.1586070,     0.1731660
            PSOJ228.6871+21.2388,   228.6871163,    21.2388264,  -999.9999900,  -999.9999900,    20.5179880,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.1932250,  -999.9999900,  -999.9999900
            PSOJ235.9450+17.0079,   235.9450668,    17.0079059,  -999.9999900,  -999.9999900,    20.0319980,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.1157520,  -999.9999900,  -999.9999900
            PSOJ236.2912+16.6088,   236.2912415,    16.6088634,  -999.9999900,  -999.9999900,    20.4240150,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.1492940,  -999.9999900,  -999.9999900
            PSOJ247.2970+24.1277,   247.2970667,    24.1277056,  -999.9999900,  -999.9999900,    20.4424800,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.1573040,  -999.9999900,  -999.9999900
            PSOJ261.0364+19.0286,   261.0364292,    19.0286444,  -999.9999900,  -999.9999900,    20.8796650,    20.3413540,    20.2305260	-999.9999900,  -999.9999900,     0.1699290,     0.3877340,     0.1556180
            PSOJ267.0021+22.7812,   267.0021100,    22.7812107,  -999.9999900,  -999.9999900, -9.999995E008,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900, -9.999995E008,  -999.9999900,  -999.9999900
            PSOJ308.0416-21.2339,   308.0416401,   -21.2339750,  -999.9999900,    20.6432230,    20.1503000,    19.8692460,    19.3634260	-999.9999900,     0.2243960,     0.1511880,     0.1578350,     0.0945730
            PSOJ323.1382+12.2986,   323.1382958,    12.2986833,  -999.9999900,  -999.9999900,    19.6291540,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0847050,  -999.9999900,  -999.9999900
            PSOJ333.9859+26.1081,   333.9859789,    26.1081684,  -999.9999900,  -999.9999900,    20.4376660,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.1186690,  -999.9999900,  -999.9999900
            PSOJ338.2298+29.5089,   338.2297707,    29.5089760,  -999.9999900,  -999.9999900,    20.4553950,  -999.9999900,  -999.9999900	-999.9999900,  -999.9999900,     0.0987950,  -999.9999900,  -999.9999900
            PSOJ357.8289+06.4019,   357.8289911,     6.4019219,  -999.9999900,    21.6579170,    22.0676900,    22.0806800,    21.3129500	-999.9999900,     0.3378620,     0.6804670,     0.7708260,     0.4397480
